Area,BonusMalus,DrivAge,VehAge,VehBrand,VehPower,ClaimNb,Exposure
C,50,43,1,B12,10,0,0.74
D,52,41,7,B1,6,0,0.08
B,52,42,2,B12,10,0,0.78
D,50,55,1,B12,7,0,0.63
C,100,27,3,B12,7,0,0.11
E,50,56,9,B2,6,0,0.08
D,90,27,10,B2,7,0,0.78
C,50,39,5,B1,6,0,0.08
B,50,49,7,B1,5,0,0.08
E,90,46,7,B4,9,1,0.57
C,50,55,6,B12,8,0,0.2
D,50,45,8,B3,8,0,0.67
E,57,39,15,B2,5,0,0.57
D,50,50,3,B12,4,0,0.21
D,50,42,0,B12,4,0,0.06
C,50,49,12,B3,6,0,1
D,85,25,7,B3,5,0,0.21
C,51,49,5,B12,5,0,0.21
B,50,38,2,B2,5,0,0.76
D,50,42,8,B2,4,0,1
C,57,29,4,B4,5,0,0.08
D,68,26,2,B4,6,0,0.49
C,72,28,15,B1,6,0,0.73
D,71,47,15,B2,7,0,0.03
B,100,24,7,B2,11,0,0.12
D,62,75,5,B12,5,0,0.74
E,50,38,15,B2,4,0,1
E,60,29,4,B4,5,0,0.08
D,95,20,9,B2,5,0,0.29
C,50,38,2,B12,10,0,0.01
C,72,25,5,B3,4,0,0.3
B,100,25,1,B4,5,0,0.24
D,50,34,11,B4,4,0,1
D,50,66,12,B2,6,0,0.07
B,50,47,11,B3,5,0,0.92
D,64,34,9,B3,6,0,0.08
C,68,31,2,B6,6,0,0.08
D,50,53,5,B1,4,0,0.46
D,80,24,5,B2,5,0,0.74
C,90,47,6,B1,6,0,0.08
E,100,25,0,B1,4,0,0.55
E,76,38,9,B2,6,0,0.5
E,50,43,18,B2,7,0,0.24
D,56,44,10,B3,5,0,0.2
D,50,53,3,B12,4,0,0.27
D,50,52,11,B1,6,0,1
E,50,40,3,B2,6,0,1
C,50,49,14,B2,6,0,1
E,50,52,2,B3,6,0,0.64
D,64,47,4,B3,4,0,0.05
C,76,32,3,B1,7,0,0.04
D,50,44,1,B2,8,0,0.24
E,90,53,1,B12,4,0,0.3
D,64,29,0,B3,4,0,0.08
C,50,59,5,B3,4,0,0.34
C,50,42,4,B3,6,0,0.03
E,50,47,15,B1,4,0,0.43
D,62,52,9,B1,6,0,0.56
C,50,58,4,B12,9,0,0.36
C,58,51,6,B4,4,0,0.08
C,50,41,5,B6,4,0,0.08
D,100,39,0,B12,4,0,0.09
D,50,60,0,B1,5,0,0.85
E,68,28,2,B2,6,0,0.49
E,64,27,2,B12,4,0,0.08
D,90,51,2,B6,5,0,0.48
D,85,23,2,B4,5,0,0.25
E,50,60,7,B2,7,0,0.56
D,57,37,2,B12,6,0,0.2
E,50,34,14,B1,7,0,0.33
C,76,32,5,B12,7,0,0.28
B,90,82,8,B3,5,1,1
D,100,30,13,B1,7,1,0.24
D,50,53,3,B2,6,0,1
D,100,36,0,B12,7,0,0.05
D,50,44,0,B12,4,1,0.19
D,72,53,11,B2,5,0,0.5
D,95,25,16,B1,7,0,0.08
E,118,21,9,B3,5,0,0.03
D,50,48,0,B12,7,2,0.18
E,51,38,17,B1,5,0,0.07
D,50,36,8,B2,6,0,0.77
C,50,48,4,B12,6,0,0.23
D,100,30,8,B2,7,0,0.6
D,80,53,5,B12,4,0,0.7
E,50,50,3,B12,4,0,0.12
D,76,31,8,B3,6,0,0.41
D,112,31,1,B12,7,0,0.35
A,50,42,12,B3,4,0,1
C,50,37,13,B2,9,0,0.38
D,80,38,10,B1,7,0,0.2
C,50,67,9,B2,6,0,1
C,50,35,11,B2,6,0,1
E,72,55,1,B12,4,1,0.42
D,58,44,13,B1,7,0,0.28
D,50,51,1,B12,8,0,0.29
D,100,41,9,B3,6,0,0.34
D,78,48,10,B5,5,0,0.46
D,54,30,3,B12,4,0,0.43
A,50,41,1,B2,5,0,0.05
C,50,52,17,B2,7,0,1
E,50,66,0,B12,7,0,0.15
D,64,33,11,B1,6,0,0.08
D,100,23,7,B2,6,0,0.05
C,59,36,7,B1,5,0,0.58
D,100,31,1,B12,4,0,0.39
C,50,54,4,B12,6,0,0.21
C,95,24,0,B12,4,0,0.24
A,90,28,9,B5,5,0,1
E,118,26,4,B12,7,0,0.28
D,50,48,7,B2,7,0,0.56
C,76,30,2,B12,6,0,0.28
C,54,30,18,B1,5,0,0.99
D,50,46,5,B1,5,0,0.16
E,95,26,1,B12,4,0,0.8
D,76,56,15,B2,6,0,0.26
E,50,45,12,B2,6,0,0.08
E,50,59,8,B1,6,0,0.51
E,50,50,1,B12,4,0,0.14
D,95,26,10,B2,5,0,0.6
C,50,46,4,B3,5,0,0.41
B,60,52,15,B1,6,0,0.68
A,50,52,3,B12,4,0,0.12
C,50,37,5,B1,6,0,0.52
D,100,24,6,B3,5,0,0.21
D,50,47,3,B1,7,0,0.89
A,50,55,4,B12,4,0,0.37
C,50,61,0,B12,10,0,0.04
C,100,27,0,B12,4,0,0.06
A,50,45,1,B12,4,0,0.71
E,50,55,0,B12,6,0,0.48
C,50,32,6,B3,5,0,0.92
D,50,65,2,B2,6,0,1
D,50,46,0,B12,4,0,0.63
D,50,40,0,B12,4,0,0.04
C,50,39,8,B1,4,0,1
D,50,42,3,B5,7,0,1
C,51,32,9,B6,6,0,0.76
E,72,47,1,B12,7,0,0.53
E,50,58,10,B5,5,0,0.57
E,50,34,3,B12,4,0,0.28
D,64,34,12,B1,6,0,0.08
E,50,56,0,B6,5,0,0.49
D,76,26,2,B12,4,0,0.36
E,50,72,2,B1,5,0,1
C,90,34,11,B1,6,0,0.54
C,50,55,7,B2,6,0,1
C,50,36,12,B2,6,0,0.87
D,50,76,11,B2,4,0,1
E,50,59,1,B12,6,0,0.63
D,90,50,11,B1,8,0,1
D,95,76,2,B12,10,0,0.63
C,63,31,9,B2,5,0,0.28
E,76,38,5,B2,6,0,0.08
E,50,51,1,B3,6,1,0.2
D,70,52,8,B2,11,0,0.08
D,50,44,12,B1,7,0,1
C,60,36,15,B2,7,0,0.36
A,87,50,6,B6,5,2,1
C,50,51,3,B1,5,0,0.08
E,50,61,1,B1,11,0,0.08
C,51,58,0,B12,12,0,0.03
E,50,41,10,B2,7,0,1
D,55,62,5,B12,10,0,0.32
D,50,61,0,B12,4,0,0.38
D,50,49,8,B2,7,0,1
C,76,37,3,B3,4,0,0.08
D,100,19,50,B6,9,0,0.13
D,55,45,8,B1,6,1,1
D,64,30,1,B12,9,0,0.12
E,62,60,1,B2,5,0,0.25
C,100,27,11,B2,7,0,0.71
D,50,44,12,B1,7,0,1
E,50,46,0,B12,5,0,0.53
C,90,28,4,B12,4,0,0.09
E,50,39,15,B2,6,0,0.16
D,50,48,13,B1,6,0,0.33
E,68,50,1,B12,4,0,0.07
D,58,60,6,B5,6,0,0.93
D,50,66,8,B3,6,0,0.17
D,80,28,2,B2,6,0,0.87
A,50,53,3,B3,7,0,0.7
A,50,39,7,B4,4,0,0.83
D,50,50,11,B1,4,0,0.49
E,50,61,8,B2,7,1,1
C,64,27,4,B4,4,0,0.15
E,54,33,10,B1,9,0,0.48
C,80,31,13,B1,9,0,0.43
C,90,62,10,B6,5,0,0.19
D,50,43,10,B3,6,0,0.08
C,50,37,7,B1,6,0,1
D,100,21,10,B2,9,1,0.4
D,76,24,2,B12,6,0,0.12
D,50,45,0,B1,7,0,0.53
C,50,35,1,B12,7,0,0.08
E,60,52,9,B1,5,0,0.24
D,64,38,2,B1,5,0,0.24
C,80,24,2,B2,5,1,1
E,58,39,18,B2,5,0,1
E,50,44,2,B12,4,0,0.54
D,64,76,2,B12,7,0,0.04
E,68,28,2,B12,4,0,0.1
C,50,51,0,B3,4,0,0.62
E,50,40,6,B3,5,0,0.08
E,63,50,4,B5,5,1,0.86
D,50,49,2,B4,6,0,0.51
E,68,29,2,B12,7,0,0.65
C,50,56,10,B2,4,0,1
D,60,41,20,B1,6,0,1
D,54,35,0,B12,8,0,0.36
D,50,57,5,B1,5,0,0.24
E,50,75,4,B12,6,0,0.36
D,72,28,11,B1,6,0,0.49
E,50,46,4,B12,4,0,0.74
E,53,40,9,B12,7,0,0.78
D,95,48,9,B2,7,0,0.75
C,85,28,1,B12,5,0,0.95
E,57,34,6,B2,5,0,0.2
E,60,32,1,B12,7,0,0.2
D,95,24,15,B3,6,0,0.01
D,50,78,12,B1,6,0,1
C,50,35,6,B12,7,0,0.08
E,64,33,2,B12,6,0,0.49
E,60,35,7,B1,7,0,0.08
D,50,53,3,B1,4,0,1
D,50,40,6,B6,6,0,1
D,50,36,13,B3,4,0,0.08
D,76,25,1,B12,7,0,0.78
E,50,43,7,B3,5,0,0.08
D,76,25,5,B5,7,0,0.59
E,95,29,6,B4,5,0,0.08
D,50,57,3,B12,5,0,0.28
B,60,42,14,B1,6,0,0.73
D,50,36,0,B1,9,0,0.86
D,50,37,9,B1,6,0,0.12
C,50,51,1,B1,12,0,0.64
D,50,63,5,B12,11,0,0.03
C,50,43,0,B12,4,0,0.34
D,50,53,1,B12,7,0,0.17
E,68,27,3,B3,6,0,0.05
D,50,50,5,B2,4,0,0.25
E,51,32,0,B12,4,0,0.1
D,50,47,3,B4,7,0,0.08
D,62,51,6,B1,6,0,0.01
E,80,31,18,B3,5,0,0.07
D,57,29,2,B12,4,0,0.87
D,50,52,1,B12,12,0,0.36
E,73,45,15,B3,5,0,0.5
D,85,37,10,B2,6,0,0.41
E,50,46,4,B12,6,0,0.54
E,50,41,6,B3,6,0,0.08
A,50,50,10,B2,4,0,0.75
D,50,42,16,B2,9,0,0.58
D,71,40,11,B4,4,0,0.81
E,64,32,7,B4,5,0,0.22
C,50,64,7,B5,5,0,0.00273972602739726
E,50,39,2,B1,6,0,0.08
A,50,41,0,B12,8,0,0.15
E,60,51,1,B5,7,0,0.5
D,56,30,10,B1,6,0,1
D,95,27,6,B12,8,0,0.26
D,50,47,4,B12,4,0,0.96
C,85,32,9,B2,6,0,0.08
C,71,32,5,B12,7,0,0.4
C,80,34,10,B2,6,0,0.36
D,54,34,2,B6,6,0,0.22
D,50,44,15,B2,7,0,1
E,50,50,1,B12,6,0,0.08
C,50,50,1,B2,7,1,1
C,60,35,10,B2,11,0,0.12
E,50,39,11,B5,5,0,1
D,53,42,4,B12,9,0,0.12
D,50,43,0,B12,4,0,0.54
E,95,28,3,B3,8,0,0.24
C,52,43,5,B12,7,0,0.24
E,50,40,5,B6,4,1,0.38
D,68,28,4,B4,5,0,0.07
D,71,46,5,B12,5,0,0.71
D,50,34,0,B1,6,0,0.05
E,60,31,0,B12,4,0,0.76
D,50,46,0,B1,4,0,0.38
D,50,41,12,B1,4,0,1
C,80,22,0,B2,5,0,0.08
C,90,23,8,B6,5,0,0.74
C,64,31,9,B2,6,0,0.00819672131147541
E,50,43,7,B12,6,0,0.03
D,90,40,18,B1,7,0,0.12
E,62,61,2,B2,5,0,0.07
A,50,32,13,B1,8,0,0.22
C,50,58,0,B12,9,0,0.00821917808219178
D,55,60,0,B5,5,0,0.5
D,50,48,3,B2,4,0,0.48
D,95,43,16,B1,9,0,0.4
D,50,70,2,B12,7,0,0.71
D,57,30,11,B2,9,0,0.08
D,50,85,13,B2,5,0,1
E,58,55,3,B3,5,0,1
E,85,32,12,B2,5,0,0.08
C,92,39,3,B3,5,1,1
E,76,32,15,B1,4,0,0.38
E,51,39,7,B12,7,0,0.08
D,68,26,0,B3,6,0,0.08
D,50,59,1,B12,8,0,0.08
D,80,30,6,B2,7,0,0.95
A,60,27,10,B1,6,0,1
B,95,41,1,B12,5,0,0.8
E,106,31,15,B12,6,0,0.09
D,50,60,10,B2,6,0,1
E,50,39,7,B2,4,0,1
E,50,37,2,B12,5,0,0.56
A,50,53,2,B12,4,0,0.4
D,50,49,0,B12,8,0,0.09
C,57,38,9,B3,6,0,0.08
D,50,68,1,B12,7,0,0.28
E,95,37,12,B2,7,0,1
E,50,66,1,B12,4,0,0.95
D,62,43,1,B2,5,0,0.08
E,50,46,11,B1,5,0,0.07
E,80,27,1,B12,5,0,0.7
C,50,42,10,B3,4,0,0.06
D,54,37,0,B12,8,0,0.18
C,90,33,9,B12,7,0,0.03
E,76,27,2,B12,4,0,0.78
D,58,43,17,B1,7,0,0.11
E,60,36,8,B5,5,0,0.2
A,50,57,14,B2,9,0,1
C,50,40,3,B1,4,0,0.03
E,67,40,11,B1,4,0,0.27
D,85,29,1,B12,7,0,0.18
D,50,67,0,B12,7,0,0.77
E,76,31,5,B3,6,0,0.43
C,100,19,5,B2,5,0,0.07
D,50,37,5,B4,7,0,0.36
E,72,36,14,B5,4,0,0.08
C,50,46,0,B12,5,0,0.04
D,68,38,7,B2,11,0,0.08
D,54,34,7,B2,10,0,0.5
B,50,48,13,B2,6,0,0.39
E,60,31,12,B1,7,0,0.08
E,51,31,12,B2,4,0,0.83
D,50,41,4,B12,10,0,0.04
D,60,36,2,B2,6,0,1
D,50,46,9,B5,6,0,1
A,80,30,8,B2,10,0,0.02
C,68,29,10,B2,4,0,0.13
E,76,31,15,B1,5,0,0.63
E,50,50,9,B1,7,0,0.45
E,60,54,1,B12,7,0,0.01
C,68,26,1,B3,7,0,0.35
C,50,90,21,B1,7,0,1
D,50,38,12,B1,4,0,1
E,51,37,16,B1,5,0,0.08
D,72,25,3,B12,4,0,0.26
E,76,28,7,B1,7,0,0.08
D,118,35,1,B12,6,0,0.25
C,50,42,1,B2,5,0,0.01
B,58,68,11,B2,6,0,1
C,50,62,1,B12,8,0,0.03
C,50,52,8,B1,5,0,0.24
E,50,35,14,B1,7,0,0.41
A,78,45,7,B2,6,1,0.89
E,50,48,2,B4,4,1,1
C,50,44,9,B2,11,0,0.1
D,50,43,1,B12,7,0,0.95
D,50,58,3,B12,8,0,0.1
E,95,28,1,B12,5,0,0.8
C,58,59,10,B12,8,0,0.2
B,50,56,1,B12,7,0,0.04
C,50,52,2,B12,4,0,0.02
B,57,42,5,B2,7,1,0.91
D,54,41,4,B12,4,1,0.29
C,50,54,6,B3,5,0,0.07
D,90,32,0,B12,4,0,0.07
E,60,31,12,B1,7,0,0.08
D,95,30,5,B12,6,0,0.96
D,50,43,0,B2,5,0,0.22
E,90,29,5,B12,10,0,0.1
C,55,33,4,B2,8,0,0.47
D,50,39,3,B12,7,0,0.08
D,50,60,2,B12,11,0,0.87
C,50,78,6,B1,7,0,0.08
C,85,28,0,B12,6,0,0.02
D,50,64,3,B2,7,0,1
A,100,19,18,B1,6,0,0.17
D,52,52,5,B1,4,0,0.2
D,50,44,0,B12,6,0,0.53
C,50,42,2,B1,6,1,0.51
E,65,67,12,B2,4,0,0.56
E,72,26,0,B3,4,0,0.41
D,50,46,4,B5,5,0,0.2
A,64,27,6,B12,5,0,0.08
E,64,32,1,B12,5,0,0.63
C,50,39,1,B1,6,0,0.83
C,50,36,2,B12,7,0,0.08
C,80,24,1,B2,5,0,0.00819672131147541
E,60,34,4,B1,6,0,0.08
C,66,30,0,B4,7,0,0.08
D,72,27,3,B4,5,0,0.08
D,50,60,12,B2,11,0,0.5
E,74,25,2,B3,5,0,0.04
D,57,32,0,B12,8,0,0.03
D,60,30,2,B2,5,0,1
D,68,31,8,B12,6,0,0.54
E,85,26,7,B2,6,0,0.08
C,90,22,10,B1,6,0,1
D,50,40,1,B12,4,0,0.71
D,60,27,9,B2,5,0,1
D,64,38,11,B2,7,0,0.03
E,57,30,8,B2,5,0,0.19
D,76,37,3,B12,6,0,0.54
B,50,35,14,B3,7,0,0.23
C,50,62,1,B12,8,0,0.13
E,50,53,7,B1,5,0,1
C,50,58,6,B5,6,0,0.28
E,50,51,0,B12,5,0,0.57
D,50,47,2,B2,8,0,0.18
D,64,27,9,B1,6,0,0.38
D,106,30,8,B12,6,0,0.54
D,50,42,3,B1,5,0,0.08
D,50,56,2,B12,5,0,0.12
C,50,44,1,B12,15,0,0.44
D,54,36,1,B12,9,0,0.63
D,50,62,7,B3,6,0,0.42
B,50,45,10,B12,12,0,0.08
D,52,40,6,B1,6,0,0.08
A,50,53,14,B4,4,0,0.84
E,50,43,12,B1,6,0,0.08
C,50,42,12,B6,4,0,0.71
C,90,22,7,B6,4,0,0.33
D,64,46,3,B3,4,0,0.8
D,57,30,5,B12,6,0,0.04
C,50,51,16,B2,4,0,0.16
D,50,48,2,B12,4,0,0.2
D,50,77,0,B1,4,0,0.57
E,90,27,10,B1,6,0,0.05
C,65,32,0,B12,4,0,0.03
E,50,44,3,B5,6,0,0.08
C,85,29,3,B2,4,0,0.39
D,50,36,10,B2,5,0,1
D,90,25,4,B1,7,0,0.38
E,90,27,3,B2,4,0,0.06
C,68,44,0,B12,5,1,0.24
C,50,36,2,B12,8,0,0.07
D,76,27,5,B1,5,0,0.15
D,50,45,1,B3,4,0,0.08
C,100,24,17,B1,6,0,0.37
D,95,36,5,B4,4,0,0.15
D,50,64,0,B1,6,0,0.21
D,50,41,4,B12,9,0,0.2
D,50,35,3,B12,12,0,0.4
E,90,52,2,B12,6,1,0.48
D,54,33,12,B2,4,0,1
D,50,74,6,B2,7,0,1
C,50,48,0,B1,9,0,0.1
E,50,46,12,B2,4,0,0.16
C,51,29,14,B2,7,0,0.08
E,71,30,8,B2,7,0,0.56
D,64,38,1,B12,7,0,0.12
D,50,39,9,B3,7,2,0.87
C,76,28,5,B1,6,0,0.62
C,63,39,3,B1,6,0,0.08
E,50,54,0,B12,7,0,0.05
E,50,48,1,B12,12,0,0.28
C,50,73,0,B12,8,0,0.00821917808219178
D,64,44,1,B1,9,0,0.08
D,50,75,3,B1,7,0,1
E,54,44,18,B1,4,0,0.16
E,57,33,13,B1,4,0,0.2
C,50,48,2,B12,12,0,0.01
C,72,46,0,B12,7,0,0.75
D,54,32,10,B1,5,0,0.08
E,50,42,1,B12,7,0,0.01
C,50,50,7,B1,7,0,0.7
D,90,33,8,B5,4,0,1
E,50,33,6,B3,5,0,0.77
D,72,25,3,B12,6,0,0.12
E,60,30,11,B1,9,0,0.07
D,95,26,9,B12,7,0,0.11
E,50,37,14,B12,6,0,0.24
D,60,30,8,B6,5,0,0.21
E,72,52,2,B12,5,0,0.66
C,50,56,8,B2,6,0,1
B,50,44,2,B12,9,0,0.5
C,50,40,9,B12,10,0,0.55
D,76,25,2,B12,4,0,0.21
D,64,33,11,B4,4,0,0.07
D,68,51,15,B1,9,0,1
C,50,69,11,B2,4,0,1
D,72,33,8,B2,4,0,0.33
C,50,53,2,B3,5,0,0.08
D,68,34,1,B12,4,0,0.36
B,50,62,5,B5,6,0,1
E,50,47,13,B1,6,0,0.28
A,57,54,9,B1,7,0,0.58
D,63,53,8,B5,4,0,1
E,50,60,1,B12,10,0,0.59
D,80,29,0,B12,4,0,0.35
E,59,59,12,B2,11,0,0.96
E,71,31,9,B2,7,0,1
C,85,34,10,B4,10,0,0.01
E,76,25,2,B3,5,1,0.08
E,50,48,5,B2,7,0,1
B,95,23,10,B2,10,0,0.71
C,50,48,9,B12,6,0,0.11
D,50,39,5,B2,6,0,0.07
C,50,64,2,B3,9,0,1
E,72,31,4,B12,6,0,0.2
D,50,70,0,B12,5,0,0.12
C,72,29,10,B2,6,0,0.03
C,80,25,10,B2,5,0,0.00273972602739726
C,68,26,2,B3,7,0,0.09
E,51,30,13,B4,4,0,0.07
D,90,36,5,B5,7,0,0.36
E,53,39,7,B5,9,0,0.08
E,95,49,12,B3,7,1,0.29
E,50,46,1,B2,8,0,0.18
D,95,20,16,B2,8,0,0.33
D,60,33,10,B12,6,0,0.54
C,54,67,10,B3,5,0,0.54
E,50,37,3,B1,6,0,0.08
D,50,46,3,B12,4,0,0.1
D,90,25,9,B4,4,0,0.12
B,85,25,6,B2,7,0,0.4
D,90,26,1,B12,4,0,0.08
C,85,29,15,B1,9,0,0.18
C,85,28,4,B2,4,0,0.05
E,95,22,15,B1,7,0,0.16
D,50,47,2,B3,4,0,0.53
D,90,23,0,B12,4,0,0.54
D,68,29,5,B3,7,1,0.29
E,69,43,1,B2,6,0,0.08
E,50,39,5,B1,5,0,0.52
C,50,40,0,B1,6,0,0.36
C,50,35,12,B2,11,0,0.95
D,64,31,9,B2,5,0,0.7
D,50,42,10,B1,9,0,1
C,50,38,6,B2,6,0,0.08
D,50,49,12,B1,6,0,0.2
B,50,50,1,B1,4,0,0.08
D,54,33,2,B12,6,0,0.44
D,64,29,12,B2,7,0,0.08
C,90,21,11,B5,7,0,0.5
B,50,49,5,B2,7,0,0.96
E,118,24,0,B12,4,0,0.06
E,50,72,4,B12,10,0,0.54
D,54,37,10,B3,5,0,0.23
C,80,25,7,B2,10,0,0.39
E,60,36,10,B1,5,0,0.36
E,50,62,6,B5,6,0,0.12
E,64,28,14,B2,10,0,0.00547945205479452
C,57,69,8,B2,4,0,0.46
D,50,32,19,B1,7,0,0.08
D,51,32,1,B12,11,0,0.52
E,76,32,9,B2,5,0,0.56
E,54,39,7,B1,6,0,0.08
E,76,26,32,B3,7,0,0.08
E,50,31,14,B5,4,0,1
E,50,39,8,B5,4,0,0.23
D,50,73,1,B12,5,0,0.28
E,60,38,10,B2,7,0,0.67
B,50,34,15,B2,6,0,1
D,64,39,2,B12,7,0,0.87
C,80,27,6,B2,7,0,0.15
C,50,77,4,B12,5,0,0.87
C,50,51,7,B12,5,0,0.09
D,50,52,6,B3,6,0,0.48
D,50,70,18,B1,7,0,0.00273972602739726
C,80,27,5,B6,5,0,0.15
A,50,50,0,B3,7,0,0.29
E,50,52,6,B3,6,0,0.49
D,57,30,11,B2,9,0,0.08
D,72,37,3,B2,5,0,0.08
D,54,35,2,B12,8,0,0.42
C,50,60,7,B12,11,0,0.24
D,85,29,6,B3,6,0,0.78
D,85,25,2,B12,4,0,0.12
E,52,39,7,B12,8,0,1
C,50,48,1,B12,10,0,0.21
E,50,43,2,B5,6,0,0.28
E,65,42,0,B12,4,0,0.08
D,50,47,16,B3,5,0,0.08
D,50,53,3,B12,5,0,0.45
D,68,28,10,B5,5,0,0.67
C,60,29,1,B12,7,0,0.6
E,57,38,0,B2,5,0,0.08
C,72,25,2,B12,6,0,0.64
E,71,29,14,B2,4,0,0.51
B,50,47,4,B3,7,0,1
D,100,22,11,B3,6,0,0.55
C,50,40,11,B6,6,0,0.09
C,72,27,5,B12,7,0,0.54
D,72,30,1,B12,6,0,0.03
C,76,45,1,B12,7,0,0.54
C,50,39,0,B12,4,0,0.88
A,62,40,5,B12,9,0,0.2
C,51,31,8,B6,6,0,1
E,85,56,5,B6,7,0,0.08
E,72,30,9,B1,6,0,0.28
C,68,31,2,B6,6,0,0.08
C,50,34,5,B12,7,0,0.08
C,64,45,15,B5,4,0,0.08
E,57,31,8,B1,6,0,1
E,100,35,11,B1,6,0,0.08
C,50,51,1,B12,4,0,0.04
C,50,52,8,B2,6,0,0.08
D,50,59,1,B1,7,0,1
D,50,65,4,B4,6,0,0.27
C,95,20,10,B2,6,0,0.16
E,50,30,8,B2,5,0,0.68
E,72,29,5,B6,5,0,1
D,50,52,8,B2,7,0,0.08
B,50,36,2,B12,4,0,0.32
C,50,75,16,B1,4,0,1
E,76,30,2,B12,4,0,0.7
E,50,33,0,B12,5,0,1
E,50,48,1,B12,4,0,0.74
E,72,31,1,B12,4,0,0.36
C,72,25,3,B12,4,0,0.02
C,50,37,4,B1,7,0,1
E,62,33,4,B4,8,0,0.18
C,50,34,5,B12,7,1,0.66
C,60,38,7,B4,6,0,0.24
D,71,42,6,B6,4,1,0.42
D,72,24,13,B1,7,0,1
C,50,47,3,B12,8,0,0.21
A,72,31,11,B2,7,0,0.7
C,55,52,7,B4,4,0,0.08
D,50,35,2,B12,11,0,0.28
D,50,23,7,B12,7,0,0.14
D,50,40,0,B12,8,0,0.00273224043715847
A,50,54,8,B1,6,0,0.1
D,64,31,2,B12,6,0,0.05
E,100,26,1,B5,5,0,0.9
C,60,45,15,B5,4,0,0.08
E,85,27,10,B3,6,0,0.08
E,50,52,0,B2,5,0,0.9
C,50,44,0,B12,8,0,0.1
E,95,27,1,B12,6,0,0.49
E,72,28,7,B12,9,0,0.03
E,50,42,7,B3,5,0,0.08
C,106,24,5,B1,5,0,0.45
E,50,33,3,B2,6,0,0.68
C,95,21,0,B12,4,0,0.19
D,54,44,4,B6,4,0,0.08
E,80,27,0,B12,4,0,0.01
C,52,31,13,B1,9,0,0.24
D,50,66,0,B2,5,0,0.33
E,85,26,4,B12,4,0,0.38
C,50,39,10,B2,4,0,0.53
B,50,53,3,B12,4,0,0.28
D,50,65,9,B12,7,0,0.08
D,64,39,1,B2,6,0,0.08
D,50,64,12,B2,7,0,1
D,95,29,13,B1,6,0,0.00273972602739726
C,57,35,3,B12,4,0,0.54
D,53,41,6,B5,5,0,0.5
D,100,25,8,B6,5,0,0.42
E,95,25,14,B1,7,0,0.03
C,50,38,6,B1,6,0,0.49
B,50,80,0,B3,8,0,0.01
C,50,48,7,B2,4,0,0.73
D,75,40,0,B12,4,0,0.01
D,50,48,3,B1,7,0,1
E,85,24,6,B1,6,0,0.12
E,60,33,2,B12,6,0,0.74
D,50,48,1,B5,7,0,0.08
D,90,27,2,B12,4,0,0.25
D,58,45,13,B2,7,0,1
D,50,71,1,B12,8,0,0.75
C,50,51,4,B12,10,0,0.78
E,50,67,5,B3,14,0,1
E,90,25,1,B12,4,0,0.32
D,100,30,0,B12,4,0,0.02
D,95,52,10,B5,5,0,0.38
C,50,80,7,B5,4,0,0.97
C,50,48,14,B3,9,0,0.08
D,54,39,0,B12,7,0,0.47
D,50,44,3,B12,4,0,0.29
E,50,55,1,B12,4,0,0.79
B,68,38,8,B1,6,0,0.08
C,50,53,9,B2,6,0,0.07
E,76,28,7,B1,7,0,0.08
B,100,23,10,B2,10,0,0.28
D,57,33,2,B12,7,0,0.64
D,54,36,2,B4,12,0,0.08
D,100,20,9,B6,6,0,0.61
C,60,28,10,B1,6,0,0.71
E,64,28,2,B12,6,0,0.56
E,50,51,9,B1,6,0,0.96
C,112,27,10,B2,7,0,0.74
E,68,34,3,B5,6,0,0.49
D,95,28,12,B1,8,1,0.58
D,51,39,0,B12,4,0,0.76
D,90,28,15,B5,10,0,0.08
D,64,32,2,B12,6,0,0.12
D,57,38,11,B1,5,0,0.08
D,54,41,11,B5,8,0,0.08
D,100,31,10,B1,7,0,0.74
B,50,55,0,B3,6,0,0.14
D,55,61,18,B1,4,0,0.2
E,50,39,0,B12,11,0,0.08
C,100,24,4,B4,4,0,0.71
E,50,45,13,B1,6,0,0.58
D,55,53,6,B2,10,0,0.64
E,72,27,0,B12,7,0,0.06
C,64,37,0,B12,7,0,0.54
E,50,54,15,B12,8,0,0.5
D,50,45,1,B12,10,0,0.38
E,54,59,6,B12,4,0,0.04
C,50,46,0,B12,4,0,0.23
B,50,48,3,B12,5,0,0.03
D,51,41,13,B2,7,0,1
E,57,39,7,B1,6,0,0.24
E,50,45,1,B12,8,0,0.2
D,50,61,10,B12,9,0,1
C,57,56,5,B1,6,0,1
E,85,35,8,B1,5,0,0.12
E,50,46,3,B12,4,0,0.46
D,50,44,1,B2,5,0,0.07
E,60,57,2,B12,4,0,0.46
E,50,50,3,B12,6,0,0.22
C,50,60,6,B2,6,0,0.24
C,50,48,5,B1,7,0,0.7
D,60,32,4,B2,5,0,0.37
D,50,69,0,B12,7,1,0.61
B,50,68,12,B5,7,0,0.33
C,50,50,3,B12,9,0,0.03
B,57,38,3,B12,7,0,0.18
D,50,49,5,B2,4,1,0.64
C,50,44,1,B12,7,0,0.87
E,80,24,9,B12,6,0,0.78
E,54,32,8,B3,6,0,0.98
D,51,33,15,B2,7,0,0.13
E,95,24,10,B3,6,0,0.4
B,80,28,1,B12,4,0,0.8
E,64,29,10,B1,9,0,0.08
C,64,33,1,B12,7,0,0.07
C,80,25,2,B2,5,0,0.1
D,100,24,17,B1,4,0,0.2
D,76,38,2,B3,5,0,1
C,50,31,2,B12,6,0,0.38
